"1000319 0"	"01"
"1257399 0"	"00"
"1257470 0"	"00"
"1257591 0"	"00"
"1257614 0"	"00"
"1257769 0"	"00"
"1258268 0"	"00"
"1258301 0"	"00"
"1258343 0"	"00"
"1258511 0"	"00"
"1258778 0"	"00"
"1259385 0"	"00"
"125944 0"	"00"
"1259577 0"	"00"
"1259721 0"	"00"
"1260151 0"	"00"
"1260451 0"	"00"
"1260454 0"	"00"
"1260635 0"	"00"
"1260780 0"	"00"
"1260910 0"	"00"
"1261372 0"	"00"
"1261521 0"	"00"
"1261613 0"	"00"
"126247 0"	"00"
"1262497 0"	"00"
"1262561 0"	"00"
"1262657 0"	"00"
"1263014 0"	"00"
"1263162 0"	"00"
"1263183 0"	"00"
"1263199 0"	"00"
"1263270 0"	"00"
"1263277 0"	"00"
"1263397 0"	"00"
"1263411 0"	"00"
"1263654 0"	"00"
"1263666 0"	"00"
"1263982 0"	"00"
"126399 0"	"00"
"12642 0"	"00"
"1264346 0"	"00"
"1264513 0"	"00"
"1264579 0"	"00"
"1264612 0"	"00"
"1264901 0"	"00"
"1265196 0"	"00"
"1265360 0"	"00"
"1265673 0"	"00"
"1265792 0"	"00"
"1266110 0"	"00"
"1266258 0"	"00"
"1266667 0"	"00"
"1266955 0"	"00"
"126725 0"	"00"
"1267655 0"	"00"
"1267717 0"	"00"
"12679 0"	"00"
"1267943 0"	"00"
"1268189 0"	"00"
"1268259 0"	"00"
"1268364 0"	"00"
"1268565 0"	"00"
"1268656 0"	"00"
"1268786 0"	"00"
"1268938 0"	"00"
"1269030 0"	"00"
"1269289 0"	"00"
"1269343 0"	"00"
"126940 0"	"00"
"1269627 0"	"00"
"1269799 0"	"00"
"1269931 0"	"00"
"1270124 0"	"00"
"127025 0"	"00"
"1270886 0"	"00"
"1271167 0"	"00"
"1271189 0"	"00"
"1271310 0"	"00"
"1271706 0"	"00"
"127186 0"	"00"
"1272027 0"	"00"
"1272232 0"	"00"
"1272516 0"	"00"
"1273143 0"	"00"
"1273238 10"	"00"
"1273729 0"	"00"
"1274055 0"	"00"
"1274126 0"	"00"
"1274283 0"	"00"
"1274602 0"	"00"
"1274631 0"	"00"
"1274632 0"	"00"
"1274700 0"	"00"
"1274731 0"	"00"
"1275079 0"	"00"
"1275358 0"	"00"
"1275514 0"	"00"
"1275532 0"	"00"
"1275718 0"	"00"
"1276185 0"	"00"
"1276241 0"	"00"
"1276309 0"	"00"
"1276477 0"	"00"
"12765 0"	"00"
"1276631 0"	"00"
"1277597 0"	"00"
"1277861 0"	"00"
"1278020 0"	"00"
"1278144 0"	"00"
"1278157 0"	"00"
"127853 0"	"00"
"1278776 0"	"00"
"1279063 0"	"00"
"1279609 0"	"00"
"1280148 0"	"00"
"1280762 0"	"00"
"1280975 0"	"00"
"1281152 0"	"00"
"1281182 0"	"00"
"1281213 0"	"00"
"1281280 0"	"00"
"1281281 0"	"00"
"1281466 0"	"00"
"1281626 0"	"00"
"1282020 0"	"00"
"1282380 0"	"00"
"1282692 0"	"00"
"1282903 0"	"00"
"1282947 0"	"00"
"128322 0"	"00"
"1283240 0"	"00"
"1283705 0"	"00"
"1283921 0"	"00"
"1283942 0"	"00"
"1284152 0"	"00"
"1284346 0"	"00"
"1284460 0"	"00"
"1284853 0"	"00"
"1285057 0"	"00"
"1285497 0"	"00"
"1285843 0"	"00"
"1286077 0"	"00"
"1286195 0"	"00"
"128695 0"	"00"
"1287537 0"	"00"
"1287694 0"	"00"
"1287722 0"	"00"
"1287775 0"	"00"
"1287844 0"	"00"
"1288027 0"	"00"
"1288081 0"	"00"
"1288343 0"	"00"
"1288487 0"	"00"
"1288792 0"	"00"
"1289252 0"	"00"
"1289434 0"	"00"
"1289532 0"	"00"
"1289980 0"	"00"
"1290113 0"	"00"
"1290300 0"	"00"
"1290388 0"	"00"
"1290460 0"	"00"
"1291012 0"	"00"
"1291357 0"	"00"
"1291371 0"	"00"
"1291456 0"	"00"
"1291469 0"	"00"
"1291497 0"	"00"
"1291682 0"	"00"
"1291864 0"	"00"
"1292166 0"	"00"
"1292359 0"	"00"
"1292957 0"	"00"
"1293056 0"	"00"
"1293067 0"	"00"
"1293298 0"	"00"
"1293476 0"	"00"
"129391 0"	"00"
"1293974 0"	"00"
"1294186 0"	"00"
"129425 0"	"00"
"1294323 0"	"00"
"129441 0"	"00"
"1294565 0"	"00"
"1294663 0"	"00"
"1294862 0"	"00"
"1294941 0"	"00"
"1295878 0"	"00"
"1296035 0"	"00"
"1296036 0"	"00"
"1296284 0"	"00"
"1296619 0"	"00"
"129662 0"	"00"
"1296667 0"	"00"
"1296724 0"	"00"
"1296859 0"	"00"
"1296925 0"	"00"
"1297230 0"	"00"
"1297609 0"	"00"
"1297741 0"	"00"
"129787 0"	"00"
"1298202 0"	"00"
"1298401 0"	"00"
"1298794 0"	"00"
"1299190 0"	"00"
"1299622 0"	"00"
"1299732 0"	"00"
"1299833 0"	"00"
"1300057 0"	"00"
"1300292 0"	"00"
"1300399 0"	"00"
"1300691 0"	"00"
"1300872 0"	"00"
"1300951 0"	"00"
"1300952 0"	"00"
"1300961 0"	"00"
"1301036 0"	"00"
"130111 0"	"00"
"1301448 0"	"00"
"1301810 0"	"00"
"1301817 0"	"00"
"1301835 0"	"00"
"1302154 0"	"00"
"1302155 0"	"00"
"1302336 0"	"00"
"1302761 0"	"00"
"1303291 0"	"00"
"1303318 0"	"00"
"1303510 0"	"00"
"1303511 0"	"00"
"1303689 0"	"00"
"1303693 0"	"00"
"1304224 0"	"00"
"1304250 0"	"00"
"1304528 0"	"00"
"1304687 0"	"00"
"1304701 0"	"00"
"1305460 0"	"00"
"130571 0"	"00"
"1305782 0"	"00"
"1306048 0"	"00"
"1306106 0"	"00"
"1306170 0"	"00"
"1306245 0"	"00"
"1307166 0"	"00"
"1307349 0"	"00"
"1307420 0"	"00"
"1307904 0"	"00"
"1308285 0"	"00"
"1308855 0"	"00"
"1308911 0"	"00"
"1309017 0"	"00"
"1309055 0"	"00"
"130909 0"	"00"
"1309203 0"	"00"
"1309263 0"	"00"
"1309374 0"	"00"
"1309484 0"	"00"
"1309489 0"	"00"
"1309491 0"	"00"
"1309594 0"	"00"
"1309676 0"	"00"
"1309730 0"	"00"
"1310090 0"	"00"
"1310276 0"	"00"
"1310520 0"	"00"
"1310624 0"	"00"
"1310680 0"	"00"
"1310910 0"	"00"
"1310932 0"	"00"
"1311462 0"	"00"
"1311666 260"	"00"
"1311811 0"	"00"
"1311912 0"	"00"
"1312023 710"	"00"
"1312304 0"	"00"
"1312309 0"	"00"
"1312725 0"	"00"
"1312746 0"	"00"
"131283 0"	"00"
"1313249 0"	"00"
"1313363 0"	"00"
"131463 0"	"00"
"131514 0"	"00"
"1315295 0"	"00"
"1315629 0"	"00"
"1315977 0"	"00"
"1316301 0"	"00"
"1316311 0"	"00"
"1316351 0"	"00"
"131647 0"	"00"
"1316684 0"	"00"
"1316750 0"	"00"
"1317253 0"	"00"
"131740 0"	"00"
"1317576 0"	"00"
"1317944 0"	"00"
"1317989 0"	"00"
"131864 0"	"00"
"1318861 0"	"00"
"1320151 0"	"00"
"1320254 0"	"00"
"1320407 0"	"00"
"1320890 0"	"00"
"1321307 0"	"00"
"1321315 0"	"00"
"1323119 0"	"00"
"1323318 0"	"00"
"1323666 0"	"00"
"1323832 0"	"00"
"1324009 0"	"00"
"132440 0"	"00"
"1324530 10"	"00"
"1326239 0"	"00"
"1326263 0"	"00"
"1326274 0"	"00"
"1326279 0"	"00"
"1326309 0"	"00"
"1326698 0"	"00"
"1326992 0"	"00"
"1327039 0"	"00"
"1327190 0"	"00"
"1327527 0"	"00"
"1327610 0"	"00"
"1328113 0"	"00"
"132825 0"	"00"
"132866 0"	"00"
"1328865 0"	"00"
"1329389 0"	"00"
"1329460 0"	"00"
"1329483 0"	"00"
"1330724 0"	"00"
"1331604 0"	"00"
"1331777 0"	"00"
"1332132 0"	"00"
"1332274 10"	"00"
"1332402 20"	"00"
"1332817 0"	"00"
"1332837 0"	"00"
"1333067 0"	"00"
"1333116 0"	"00"
"1334796 0"	"00"
"1335393 0"	"00"
"1335535 0"	"00"
"1335795 0"	"00"
"1335887 0"	"00"
"1336161 0"	"00"
"1336294 0"	"00"
"1336426 0"	"00"
"1336458 0"	"00"
"1336883 0"	"00"
"1337075 0"	"00"
"1337256 0"	"00"
"1337368 0"	"00"
"1339386 0"	"00"
"1339439 0"	"00"
"1340338 0"	"00"
"1340411 0"	"00"
"1340419 0"	"00"
"1340628 0"	"00"
"1341205 0"	"00"
"1341798 0"	"00"
"1342007 0"	"00"
"1342513 0"	"00"
"1342554 0"	"00"
"1342607 0"	"00"
"1342971 0"	"00"
"1343203 0"	"00"
"1343241 0"	"00"
"1343583 0"	"00"
"134408 0"	"00"
"1344142 0"	"00"
"1344732 0"	"00"
"1345084 0"	"00"
"1345378 0"	"00"
"1345530 0"	"00"
"1345734 0"	"00"
"1346283 0"	"00"
"1346460 0"	"00"
"134773 0"	"00"
"1347920 0"	"00"
"1347971 0"	"00"
"1348310 0"	"00"
"1348361 20"	"00"
"1348504 0"	"00"
"1348507 0"	"00"
"1348902 0"	"00"
"1349299 0"	"00"
"1349387 0"	"00"
"134978 0"	"00"
"1349786 0"	"00"
"1350235 0"	"00"
"1351070 0"	"00"
"1351317 0"	"00"
"1351826 0"	"00"
"1352066 0"	"00"
"1352069 0"	"00"
"1352163 0"	"00"
"1352616 0"	"00"
"1353078 70"	"00"
"135319 0"	"00"
"1353707 0"	"00"
"1354412 0"	"00"
"1354431 0"	"00"
"1354802 0"	"00"
"1355325 0"	"00"
"1355329 0"	"00"
"1355602 0"	"00"
"1355751 0"	"00"
"1356236 0"	"00"
"1356252 0"	"00"
"135653 0"	"00"
"1357168 0"	"00"
"1357315 0"	"00"
"1357778 0"	"00"
"1357784 0"	"00"
"1357991 0"	"00"
"1358513 0"	"00"
"1359105 0"	"00"
"135971 0"	"00"
"1359849 0"	"00"
"1359853 0"	"00"
"1359856 0"	"00"
"1359910 0"	"00"
"1359973 0"	"00"
"1360115 0"	"00"
"1360533 0"	"00"
"1361267 0"	"00"
"1362523 0"	"00"
"1363456 0"	"00"
"1363542 0"	"00"
"1364109 0"	"00"
"1364172 0"	"00"
"1364852 0"	"00"
"1364984 0"	"00"
"1365294 0"	"00"
"1366155 0"	"00"
"1366473 0"	"00"
"1366862 0"	"00"
"1366870 0"	"00"
"13674 0"	"00"
"1367653 0"	"00"
"1367771 0"	"00"
"1367957 0"	"00"
"1367961 0"	"00"
"1368178 0"	"00"
"1369305 0"	"00"
"1369384 0"	"00"
"1369684 0"	"00"
"1370468 0"	"00"
"137061 0"	"00"
"1370670 0"	"00"
"137121 0"	"00"
"137153 0"	"00"
"1371858 0"	"00"
"1372036 0"	"00"
"1372122 0"	"00"
"1372306 0"	"00"
"1372763 0"	"00"
"1372770 0"	"00"
"1372855 0"	"00"
"1372984 0"	"00"
"1373665 0"	"00"
"1373717 0"	"00"
"137471 0"	"00"
"1374823 0"	"00"
"137570 0"	"00"
"1375936 0"	"00"
"1376833 0"	"00"
"137719 0"	"00"
"137728 0"	"00"
"1378270 0"	"00"
"1378478 0"	"00"
"137865 0"	"00"
"1378884 0"	"00"
"1379192 0"	"00"
"1379229 0"	"00"
"1379406 0"	"00"
"1379650 0"	"00"
"1379660 0"	"00"
"137977 0"	"00"
"137985 0"	"00"
"1380168 0"	"00"
"1380699 0"	"00"
"1380818 0"	"00"
"138088 0"	"00"
"1381142 0"	"00"
"1381175 0"	"00"
"1381328 0"	"00"
"1381756 0"	"00"
"1381800 0"	"00"
"1381837 0"	"00"
"1381889 0"	"00"
"1382215 0"	"00"
"1382477 0"	"00"
"1382518 0"	"00"
"1383168 0"	"00"
"1383319 0"	"00"
"1383372 0"	"00"
"1383380 0"	"00"
"1383390 0"	"00"
"1383409 0"	"00"
"1383539 0"	"00"
"1384192 0"	"00"
"1384862 0"	"00"
"1385247 0"	"00"
"1385795 0"	"00"
"1385861 0"	"00"
"1386006 0"	"00"
"1386465 0"	"00"
"1386575 0"	"00"
"1386674 0"	"00"
"1387001 0"	"00"
"1387014 0"	"00"
"1387055 0"	"00"
"1387439 0"	"00"
"1387513 0"	"00"
"1387713 0"	"00"
"1387942 0"	"00"
"1388099 0"	"00"
"1388497 0"	"00"
"1388503 0"	"00"
"1388562 0"	"00"
"1388665 0"	"00"
"1388897 0"	"00"
"1389712 0"	"00"
"1390143 0"	"00"
"1390556 0"	"00"
"1391002 0"	"00"
"1391129 0"	"00"
"1391371 0"	"00"
"1391404 0"	"00"
"1391573 0"	"00"
"1391594 0"	"00"
"1392090 0"	"00"
"1392298 0"	"00"
"1392517 0"	"00"
"1392805 0"	"00"
"1392970 0"	"00"
"1392980 0"	"00"
"139311 0"	"00"
"1393219 0"	"00"
"1393256 0"	"00"
"1393263 0"	"00"
"1393307 0"	"00"
"1393863 0"	"00"
"1394218 0"	"00"
"1394480 0"	"00"
"1394496 0"	"00"
"1394746 0"	"00"
"1395282 0"	"00"
"1395491 0"	"00"
"1395609 0"	"00"
"1395928 0"	"00"
"1395950 0"	"00"
"1396172 0"	"00"
"1396596 0"	"00"
"1396672 0"	"00"
"1396868 0"	"00"
"1396907 0"	"00"
"1396933 0"	"00"
"1397465 0"	"00"
"1398075 0"	"00"
"1398097 0"	"00"
"139818 0"	"00"
"1398428 0"	"00"
"1398811 0"	"00"
"1398926 0"	"00"
"1399005 0"	"00"
"1399090 0"	"00"
"1399323 0"	"00"
"1399598 0"	"00"
"1400035 0"	"00"
"1400093 0"	"00"
"1400227 0"	"00"
"1400228 0"	"00"
"1400417 0"	"00"
"1400608 0"	"00"
"1400734 0"	"00"
"1400784 0"	"00"
"1400940 0"	"00"
"1401032 0"	"00"
"1401205 0"	"00"
"1401404 0"	"00"
"14015 0"	"00"
"1401962 0"	"00"
"1402458 0"	"00"
"1402648 0"	"00"
"1402659 0"	"00"
"1402868 0"	"00"
"1402974 0"	"00"
"1403185 0"	"00"
"1403272 0"	"00"
"1403685 0"	"00"
"1403760 0"	"00"
"140402 0"	"00"
"1404715 0"	"00"
"140474 0"	"00"
"1404913 0"	"00"
"1404953 0"	"00"
"1405022 0"	"00"
"1405240 0"	"00"
"1405278 0"	"00"
"1405309 0"	"00"
"1405312 0"	"00"
"1405365 0"	"00"
"1405381 0"	"00"
"1405499 0"	"00"
"1405559 0"	"00"
"1405636 0"	"00"
"1406117 0"	"00"
"1406308 0"	"00"
"1406405 0"	"00"
"1406469 0"	"00"
"1406574 0"	"00"
"1407134 0"	"00"
"1407187 0"	"00"
"1407697 0"	"00"
"1407991 0"	"00"
"1408054 0"	"00"
"1408212 0"	"00"
"1408463 0"	"00"
"1408975 0"	"00"
"1409050 0"	"00"
"1409149 0"	"00"
"1409225 0"	"00"
"1409236 0"	"00"
"1409517 0"	"00"
"1409555 0"	"00"
"1409731 0"	"00"
"1409827 0"	"00"
"1409836 0"	"00"
"1409888 0"	"00"
"1409922 0"	"00"
"1410342 0"	"00"
"1410620 0"	"00"
"1410756 0"	"00"
"1411083 0"	"00"
"1412031 0"	"00"
"141219 0"	"00"
"1412369 0"	"00"
"1412566 0"	"00"
"1413346 0"	"00"
"1413475 0"	"00"
"1414437 0"	"00"
"1414661 0"	"00"
"1415610 0"	"00"
"1415940 0"	"00"
"1416791 0"	"00"
"1416974 0"	"00"
"1417117 0"	"00"
"1417140 0"	"00"
"1417484 0"	"00"
"1417705 0"	"00"
"1417718 0"	"00"
"1417750 0"	"00"
"1417910 0"	"00"
"1418673 0"	"00"
"1418824 0"	"00"
"1418863 0"	"00"
"1418930 0"	"00"
"1419036 0"	"00"
"1419414 0"	"00"
"1420044 0"	"00"
"142009 0"	"00"
"1420348 0"	"00"
"1420574 0"	"00"
"1421461 0"	"00"
"1422011 0"	"00"
"1422339 0"	"00"
"142243 0"	"00"
"1422807 0"	"00"
"1423070 0"	"00"
"1423128 0"	"00"
"1423254 0"	"00"
"142354 0"	"00"
"142362 0"	"00"
"1423630 0"	"00"
"1424882 0"	"00"
"1425013 0"	"00"
"1425339 0"	"00"
"1425482 0"	"00"
"1425498 0"	"00"
"1425556 0"	"00"
"1425586 0"	"00"
"1426299 0"	"00"
"1426444 10"	"00"
"1426619 0"	"00"
"1426622 0"	"00"
"1426717 0"	"00"
"1426755 0"	"00"
"1426814 0"	"00"
"142683 0"	"00"
"142769 0"	"00"
"1427708 0"	"00"
"1427738 0"	"00"
"1427850 0"	"00"
"1427895 0"	"00"
"142827 0"	"00"
"1428373 0"	"00"
"1428415 0"	"00"
"1428760 0"	"00"
"1429042 0"	"00"
"1429383 0"	"00"
"1429669 0"	"00"
"1429768 0"	"00"
"1430013 0"	"00"
"1430477 0"	"00"
"1430593 0"	"00"
"1430771 0"	"00"
"1430789 0"	"00"
"1431211 0"	"00"
"1431521 0"	"00"
"1431580 0"	"00"
"1431619 0"	"00"
"1431894 0"	"00"
"143208 0"	"00"
"1432119 0"	"00"
"1432164 0"	"00"
"1432242 0"	"00"
"1432374 0"	"00"
"1432626 0"	"00"
"1432646 0"	"00"
"1432835 0"	"00"
"1433001 0"	"00"
"1433018 0"	"00"
"1433098 0"	"00"
"1433138 0"	"00"
"1433162 0"	"00"
"1433169 0"	"00"
"1433388 0"	"00"
"1433496 0"	"00"
"1433557 0"	"00"
"1433606 0"	"00"
"1433658 0"	"00"
"1433710 0"	"00"
"1434774 0"	"00"
"1435447 0"	"00"
"1435454 0"	"00"
"1435675 0"	"00"
"1436026 0"	"00"
"1436039 0"	"00"
"1436983 0"	"00"
"1437108 0"	"00"
"1437190 0"	"00"
"1437246 0"	"00"
"1437389 0"	"00"
"1437487 0"	"00"
"1438006 0"	"00"
"1438288 0"	"00"
"1438705 0"	"00"
"1438879 0"	"00"
"1439016 0"	"00"
"1439451 0"	"00"
"1440008 0"	"00"
"14401 150"	"00"
"1440240 0"	"00"
"1440256 0"	"00"
"1440270 0"	"00"
"1440668 0"	"00"
"1440762 0"	"00"
"1441216 0"	"00"
"144146 0"	"00"
"1441561 0"	"00"
"1442012 0"	"00"
"1442218 0"	"00"
"1442375 0"	"00"
"1442484 0"	"00"
"1442489 0"	"00"
"1442533 0"	"00"
"1443059 0"	"00"
"144340 0"	"00"
"1443567 0"	"00"
"1443696 0"	"00"
"1443793 0"	"00"
"1443905 0"	"00"
"1444165 0"	"00"
"144450 0"	"00"
"1444665 0"	"00"
"1444781 0"	"00"
"1445204 0"	"00"
"1445425 0"	"00"
"1445429 0"	"00"
"1445690 0"	"00"
"1445736 0"	"00"
"1446244 0"	"00"
"1446765 0"	"00"
"1446840 0"	"00"
"1446848 0"	"00"
"144723 0"	"00"
"1447418 0"	"00"
"1447420 0"	"00"
"1447562 0"	"00"
"1447703 0"	"00"
"1447748 0"	"00"
"1447873 0"	"00"
"1448794 0"	"00"
"1448809 0"	"00"
"1449018 0"	"00"
"1449094 0"	"00"
"1449222 0"	"00"
"1449671 0"	"00"
"1449697 0"	"00"
"1449760 0"	"00"
"1450283 0"	"00"
"145047 0"	"00"
"1450886 0"	"00"
"1451000 0"	"00"
"1451149 0"	"00"
"1451161 0"	"00"
"1451165 0"	"00"
"1451371 0"	"00"
"1451416 0"	"00"
"1451652 0"	"00"
"1451737 0"	"00"
"1451790 0"	"00"
"1451899 0"	"00"
"1452095 0"	"00"
"1452143 0"	"00"
"1452405 0"	"00"
"1452428 0"	"00"
"1452650 0"	"00"
"1452779 0"	"00"
"1453754 0"	"00"
"1453840 0"	"00"
"1454138 0"	"00"
"1454531 0"	"00"
"1455511 0"	"00"
"1455599 0"	"00"
"1455892 0"	"00"
"145593 0"	"00"
"1456209 0"	"00"
"1456252 0"	"00"
"1456471 0"	"00"
"1456483 0"	"00"
"1456795 0"	"00"
"1456849 0"	"00"
"1456919 0"	"00"
"1457201 0"	"00"
"1457280 0"	"00"
"1457284 0"	"00"
"1457309 0"	"00"
"1457527 0"	"00"
"1458560 0"	"00"
"1458761 0"	"00"
"145891 0"	"00"
"1458929 0"	"00"
"1458974 0"	"00"
"145899 0"	"00"
"1459057 0"	"00"
"1459220 0"	"00"
"1459234 0"	"00"
"1459239 0"	"00"
"1459462 0"	"00"
"145970 0"	"00"
"1459748 0"	"00"
"1459762 0"	"00"
"1459768 0"	"00"
"1459813 0"	"00"
"1459856 0"	"00"
"1459998 0"	"00"
"1460377 0"	"00"
"1460897 0"	"00"
"1461399 0"	"00"
"1461433 0"	"00"
"146160 0"	"00"
"1461713 0"	"00"
"1461784 0"	"00"
"1461956 0"	"00"
"1462184 0"	"00"
"1462209 0"	"00"
"1462302 0"	"00"
"1462455 0"	"00"
"1462495 0"	"00"
"1462540 0"	"00"
"1462562 0"	"00"
"1462690 0"	"00"
"1463121 0"	"00"
"1463343 0"	"00"
"1463442 0"	"00"
"1463557 0"	"00"
"1464415 0"	"00"
"1464424 0"	"00"
"1464830 0"	"00"
"1464871 0"	"00"
"1464888 0"	"00"
"1464941 0"	"00"
"1465263 0"	"00"
"1465460 0"	"00"
"1465736 0"	"00"
"1465749 0"	"00"
"1465849 0"	"00"
"1465978 0"	"00"
"1466192 0"	"00"
"1466367 0"	"00"
"1466520 0"	"00"
"1466565 0"	"00"
"1466597 0"	"00"
"1466775 0"	"00"
"1467305 0"	"00"
"1467578 0"	"00"
"1467593 0"	"00"
"1467619 0"	"00"
"1467688 0"	"00"
"1467772 0"	"00"
"1468051 0"	"00"
"1468633 0"	"00"
"1468959 0"	"00"
"1469082 0"	"00"
"1469481 0"	"00"
"1469614 0"	"00"
"1469780 0"	"00"
"1470271 0"	"00"
"1470399 0"	"00"
"1470745 0"	"00"
"1470996 0"	"00"
"1471089 0"	"00"
"1471227 0"	"00"
"1471283 0"	"00"
"1471874 0"	"00"
"1472306 0"	"00"
"1472665 0"	"00"
"1472941 0"	"00"
"1473041 0"	"00"
"1473198 0"	"00"
"1473294 0"	"00"
"1473538 0"	"00"
"1474556 0"	"00"
"1474597 0"	"00"
"1474657 0"	"00"
"147482 0"	"00"
"1475056 0"	"00"
"1475310 0"	"00"
"1475826 0"	"00"
"1476113 0"	"00"
"1476156 0"	"00"
"1476404 0"	"00"
"1476460 0"	"00"
"1476975 0"	"00"
"1477501 0"	"00"
"1477823 0"	"00"
"1478232 0"	"00"
"1478608 0"	"00"
"147878 0"	"00"
"1479280 10"	"00"
"1479830 0"	"00"
"1480475 0"	"00"
"1480742 0"	"00"
"1481110 0"	"00"
"1481324 0"	"00"
"1481438 0"	"00"
"1482144 0"	"00"
"1482305 0"	"00"
"1482482 0"	"00"
"1482557 0"	"00"
"1482561 0"	"00"
"1482601 0"	"00"
"1482824 0"	"00"
"1482852 0"	"00"
"1483866 0"	"00"
"1484325 0"	"00"
"1484531 0"	"00"
"1485521 0"	"00"
"1486064 0"	"00"
"1486149 0"	"00"
"1486573 0"	"00"
"1486580 0"	"00"
"1486908 0"	"00"
"1487011 0"	"00"
"1487215 0"	"00"
"1487284 0"	"00"
"1487345 0"	"00"
"1487527 0"	"00"
"1487728 0"	"00"
"1488057 0"	"00"
"1488702 0"	"00"
"1489047 0"	"00"
"1489563 0"	"00"
"1489647 10"	"00"
"149041 0"	"00"
"1490575 0"	"00"
"1490761 0"	"00"
"1491326 0"	"00"
"1491346 0"	"00"
"1491519 0"	"00"
"1491793 0"	"00"
"1492206 0"	"00"
"1492222 0"	"00"
"1492340 0"	"00"
"1492414 0"	"00"
"1492553 0"	"00"
"1492629 0"	"00"
"1493029 0"	"00"
"1493444 0"	"00"
"1493626 10"	"00"
"1494084 0"	"00"
"1494368 0"	"00"
"1494400 0"	"00"
"1494757 0"	"00"
"1494759 0"	"00"
"1494849 0"	"00"
"1494931 0"	"00"
"1495033 0"	"00"
"149507 0"	"00"
"1495310 0"	"00"
"1496229 0"	"00"
"1497032 0"	"00"
"1497124 0"	"00"
"1497416 0"	"00"
"1497699 0"	"00"
"1498916 0"	"00"
"1499385 0"	"00"
"1499735 0"	"00"
"1499882 0"	"00"
"1500087 0"	"00"
"1500194 0"	"00"
"1500225 0"	"00"
"150049 0"	"00"
"1500619 0"	"00"
"1500724 0"	"00"
"1500837 0"	"00"
"1500897 0"	"00"
"150098 0"	"00"
"1501804 0"	"00"
"1502133 0"	"00"
"1502354 0"	"00"
"1502469 0"	"00"
"1503373 0"	"00"
"1504406 0"	"00"
